BookId,Title,Author,AuthorLf,AdditionalAuthors,ISBN,ISBN13,MyRating,AverageRating,Publisher,Binding,Pages,YearPublished,OriginalPublicationYear,DateRead,DateAdded,Bookshelves,BookshelvesWithPositions,ExclusiveShelf,MyReview,Spoiler,Notes,ReadCount,RecommendedFor,RecommendedBy,OwnedCopies,OriginalPurchaseDate,OriginalPurchaseLocation,Condition,ConditionDescription,BCID
476315,Cuentos breves y extraordinarios,Jorge Luis Borges,"Borges, Jorge Luis",Adolfo Bioy Casares,"=""950030287X""","=""9789500302876""",4,4.18,Losada,Paperback,158,1990,1955,2012/05/26,2012/04/22,"2012, literature","2012 (#23), literature (#197)",read,,,,1,,,0,,,,,
291920,The Character of Physical Law,Richard P. Feynman,"Feynman, Richard P.",James Gleick,"=""0679601279""","=""9780679601272""",5,4.29,Modern Library,Hardcover,192,1994,1964,2012/05/31,2011/12/31,"2012, science","2012 (#24), science (#54)",read,,,,1,,,0,,,,,
14699,The Elegant Universe,Brian Greene,"Greene, Brian",,"=""009928992X""","=""9780099289920""",5,4.07,Vintage,Paperback,464,2000,1999,2012/07/03,2011/12/31,"science, 2012","science (#53), 2012 (#63)",read,,,,1,,,0,,,,,
7776209,The Rational Optimist: How Prosperity Evolves,Matt Ridley,"Ridley, Matt",,"=""006145205X""","=""9780061452055""",3,3.98,Harper,Hardcover,448,2010,2010,2012/07/16,2012/06/27,"2012, science","2012 (#30), science (#52)",read,,,,1,,,0,,,,,
6534349,The Amazing Story of Quantum Mechanics: A Math-Free Exploration of the Science that Made Our World,James Kakalios,"Kakalios, James",,"=""1592404790""","=""9781592404797""",4,3.77,Gotham,Hardcover,336,2010,2010,2012/08/14,2012/07/17,"2012, science","2012 (#35), science (#51)",read,,,,1,,,0,,,,,
6667514,The Checklist Manifesto: How to Get Things Right,Atul Gawande,"Gawande, Atul",,"=""0805091742""","=""9780805091748""",5,4.05,Metropolitan Books,Hardcover,208,2009,2009,2012/08/31,2012/08/26,"2012, science","2012 (#38), science (#50)",read,,,,1,,,0,,,,,
9206187,Everything is Obvious: Once You Know the Answer,Duncan J. Watts,"Watts, Duncan J.",,"=""0385531680""","=""9780385531689""",3,3.82,Crown Business,Hardcover,352,2011,2011,2012/09/26,2012/09/14,"2012, science","2012 (#42), science (#49)",read,,,,1,,,0,,,,,
414999,Childhood's End,Arthur C. Clarke,"Clarke, Arthur C.",,"=""""","=""""",5,4.11,Del Rey Books,Mass Market Paperback,224,1987,1953,2012/09/30,2012/09/26,"2012, sci-fi, literature","2012 (#44), sci-fi (#15), literature (#196)",read,,,,1,,,0,,,,,
6525532,The Age of Empathy: Nature's Lessons for a Kinder Society,Frans de Waal,"Waal, Frans de",,"=""0307407764""","=""9780307407764""",4,3.98,Crown,Hardcover,304,2009,2009,2012/12/12,2012/11/25,"2012, science","2012 (#59), science (#48)",read,,,,1,,,0,,,,,
8303977,The Sound of a Wild Snail Eating,Elisabeth Tova Bailey,"Bailey, Elisabeth Tova",,"=""1565126068""","=""9781565126060""",4,4.07,Algonquin Books,Hardcover,208,2010,2010,2013/01/07,2013/01/04,"2013, literature","2013 (#3), literature (#195)",read,,,,1,,,0,,,,,
74541,"Ah, Sweet Mystery of Life",Roald Dahl,"Dahl, Roald",John Lawrence,"=""""","=""""",4,3.70,Penguin Books,Paperback,176,1991,1989,2013/01/22,2013/01/19,"2013, literature","2013 (#8), literature (#194)",read,,,,1,,,0,,,,,
11337189,A Universe from Nothing: Why There Is Something Rather Than Nothing,Lawrence M. Krauss,"Krauss, Lawrence M.",Richard Dawkins,"=""145162445X""","=""9781451624458""",4,3.93,Atria Books,Hardcover,204,2012,2012,2013/02/01,2012/10/26,"2013, science","2013 (#11), science (#47)",read,,,,1,,,0,,,,,
2094,A Briefer History of Time,Stephen Hawking,"Hawking, Stephen",Leonard Mlodinow,"=""0553804367""","=""9780553804362""",5,4.22,Bantam,Hardcover,176,2005,2005,2013/02/04,2010/03/17,"2009, 2013, science","2009 (#14), 2013 (#12), science (#46)",read,,,,1,,,0,,,,,
83584,The Borderlands of Science: Where Sense Meets Nonsense,Michael Shermer,"Shermer, Michael",,"=""0195157982""","=""9780195157987""",2,3.60,"Oxford University Press, USA",Paperback,368,2002,2001,2013/02/15,2013/01/13,"2013, science, religion","2013 (#15), science (#45), religion (#21)",read,"Wordy, uneven, repetitive; presumptuous at times. Even though the author is a professional editor, this book would hugely benefit from more professional editing. And the title is misleading: the ""borderlands of science"" theme seems only an excuse for harangues on mostly irrelevant biographical details and rants. There are some insights and interesting stories thinly spread, though, which made this not a total waste of time. ",,,1,,,0,,,,,
13521382,"The Violinist's Thumb: And Other Lost Tales of Love, War, and Genius, as Written by Our Genetic Code",Sam Kean,"Kean, Sam",,"=""0316202975""","=""9780316202978""",5,3.99,"Little, Brown and Company",ebook,,2012,2012,2013/03/05,2013/02/01,"2013, science","2013 (#19), science (#44)",read,"Fascinating, well-written. Sam Kean is an original. Recommended!",,,1,,,0,,,,,
173767,A Devil's Chaplain,Richard Dawkins,"Dawkins, Richard",,"=""0753817500""","=""9780753817506""",5,3.99,Phoenix,Paperback,310,2004,2003,2013/05/06,2011/12/31,"2013, science","2013 (#23), science (#43)",read,,,,1,,,0,,,,,
7815744,The Upside of Irrationality: The Unexpected Benefits of Defying Logic at Work and at Home,Dan Ariely,"Ariely, Dan",,"=""0061995037""","=""9780061995033""",4,4.03,Harper,Hardcover,334,2010,2010,2013/05/21,2012/02/18,"2013, science","2013 (#26), science (#42)",read,,,,1,,,0,,,,,
51790,Religion and Science,Bertrand Russell,"Russell, Bertrand",Michael Ruse,"=""0195115511""","=""9780195115512""",3,3.96,"Oxford University Press, USA",Paperback,272,1997,1935,2013/06/08,2013/05/31,"2013, science, religion","2013 (#28), science (#41), religion (#20)",read,,,,1,,,0,,,,,
1088557,"The Theory of Almost Everything: The Standard Model, the Unsung Triumph of Modern Physics",Robert Oerter,"Oerter, Robert",,"=""0132366789""","=""9780132366786""",4,4.06,Pi Press,Hardcover,336,2005,2005,2013/06/26,2013/03/14,"2013, science","2013 (#30), science (#40)",read,,,,1,,,0,,,,,
7640261,Sex at Dawn: The Prehistoric Origins of Modern Sexuality,Christopher  Ryan,"Ryan, Christopher",Cacilda Jethá,"=""0061707803""","=""9780061707803""",3,4.01,HarperCollins,Hardcover,400,2010,2010,2013/07/01,2013/05/26,"2013, science","2013 (#32), science (#39)",read,,,,1,,,0,,,,,
5553,Six Easy Pieces: Essentials of Physics By Its Most Brilliant Teacher,Richard P. Feynman,"Feynman, Richard P.",,"=""0465023924""","=""9780465023929""",4,4.21,Basic Books,Paperback,138,1995,1962,2013/07/09,2011/12/31,"2013, science","2013 (#33), science (#38)",read,,,,1,,,0,,,,,
16241511,A Palette of Particles,Jeremy Bernstein,"Bernstein, Jeremy",,"=""0674072510""","=""9780674072510""",2,3.27,Belknap Press,Hardcover,212,2013,2013,2013/08/18,2013/08/16,"2013, science","2013 (#40), science (#37)",read,,,,1,,,0,,,,,
10840041,A Planet of Viruses,Carl Zimmer,"Zimmer, Carl",,"=""0226983358""","=""9780226983356""",4,4.00,University Of Chicago Press,Hardcover,122,2011,2011,2013/08/21,2013/08/18,"2013, science","2013 (#41), science (#36)",read,,,,1,,,0,,,,,
11256979,The Magic of Reality: How We Know What's Really True,Richard Dawkins,"Dawkins, Richard",Dave McKean,"=""1439192812""","=""9781439192818""",4,4.04,Free Press,Hardcover,271,2011,2011,2013/10/23,2013/02/07,"2013, religion, sci-fi","2013 (#57), religion (#5), sci-fi (#75)",read,,,,1,,,0,,,,,
216363,The Man in the High Castle,Philip K. Dick,"Dick, Philip K.",,"=""0679740678""","=""9780679740674""",3,3.62,Vintage,Paperback,259,1992,1962,2013/11/28,2013/11/23,"2013, sci-fi, literature","2013 (#61), sci-fi (#27), literature (#193)",read,,,,1,,,0,,,,,
8908,World War Z: An Oral History of the Zombie War,Max Brooks,"Brooks, Max",,"=""0307346609""","=""9780307346605""",4,4.01,Crown,Hardcover,342,2006,2006,2013/12/31,2013/12/18,"2013, sci-fi","2013 (#64), sci-fi (#74)",read,,,,1,,,0,,,,,
17756352,The Accidental Universe: The World You Thought You Knew,Alan Lightman,"Lightman, Alan",,"=""0307908585""","=""9780307908582""",2,3.83,Pantheon,Hardcover,157,2014,2013,2014/02/01,2014/06/01,"2014, science","2014 (#11), science (#35)",read,,,,1,,,0,,,,,
16213,The Hot Zone: The Terrifying True Story of the Origins of the Ebola Virus,Richard Preston,"Preston, Richard",,"=""0385495226""","=""9780385495226""",5,4.12,Anchor Books,Paperback,352,1999,1994,2014/02/05,2011/09/03,"2014, science","2014 (#37), science (#34)",read,,,,1,,,0,,,,,
17645,The Penelopiad,Margaret Atwood,"Atwood, Margaret",Laurel Merlington,"=""1841957178""","=""9781841957173""",4,3.70,Canongate U.S.,Hardcover,198,2005,2005,2014/03/23,2014/02/22,"2014, literature, fantasy","2014 (#5), literature (#151), fantasy (#29)",read,,,,1,,,0,,,,,
15771862,Wave,Sonali Deraniyagala,"Deraniyagala, Sonali",,"=""""","=""""",2,3.74,Knopf,Kindle Edition,274,2013,2013,2014/06/19,2014/04/19,"2014, literature","2014 (#14), literature (#192)",read,,,,1,,,0,,,,,
150129,Dreams of a Final Theory: The Scientist's Search for the Ultimate Laws of Nature,Steven Weinberg,"Weinberg, Steven",,"=""0679744088""","=""9780679744085""",4,4.05,Vintage,Paperback,340,1994,1992,2014/10/03,2014/06/19,"2014, science","2014 (#25), science (#33)",read,,,,1,,,0,,,,,
17333324,Ancillary Justice (Imperial Radch #1),Ann Leckie,"Leckie, Ann",,"=""031624662X""","=""9780316246620""",5,3.98,Orbit,Paperback,386,2013,2013,2014/10/25,2014/10/13,"sci-fi, 2014, literature","sci-fi (#35), 2014 (#27), literature (#191)",read,,,,1,,,0,,,,,
17262198,Levels of Life,Julian Barnes,"Barnes, Julian",,"=""0385350775""","=""9780385350778""",3,3.92,Knopf,Hardcover,128,2013,2013,2014/12/10,2014/12/08,"2014, literature","2014 (#31), literature (#190)",read,,,,1,,,0,,,,,
249214,Particle Physics: A Very Short Introduction,Frank Close,"Close, Frank",,"=""0192804340""","=""9780192804341""",4,3.93,Oxford University Press,Paperback,148,2004,2004,2015/01/10,2015/01/05,"2015, vsi, science","2015 (#3), vsi (#18), science (#32)",read,,,,1,,,0,,,,,
21413662,What If? Serious Scientific Answers to Absurd Hypothetical Questions,Randall Munroe,"Munroe, Randall",,"=""0544272994""","=""9780544272996""",5,4.16,Houghton Mifflin Harcourt,Hardcover,303,2014,2014,2015/01/13,2015/01/04,"2015, science","2015 (#74), science (#31)",read,,,,1,,,0,,,,,
8919298,Am I a Monkey?: Six Big Questions about Evolution,Francisco J. Ayala,"Ayala, Francisco J.",,"=""0801897548""","=""9780801897542""",2,3.48,Johns Hopkins University Press,Hardcover,86,2010,2010,2015/01/20,2015/01/20,"2015, science","2015 (#8), science (#30)",read,,,,1,,,0,,,,,
27323,Hiroshima,John Hersey,"Hersey, John",,"=""0679721037""","=""9780679721031""",3,3.97,Vintage,Paperback,152,1989,1946,2015/02/05,2014/01/24,"2015, literature","2015 (#14), literature (#189)",read,,,,1,,,0,,,,,
3950967,The Tales of Beedle the Bard (Hogwarts Library),J.K. Rowling,"Rowling, J.K.",,"=""0747599874""","=""9780747599876""",2,4.07,Bloomsbury,Hardcover,109,2008,2008,2015/02/08,2014/08/12,"2015, fantasy, children","2015 (#16), fantasy (#18), children (#36)",read,,,,1,,,0,,,,,
6610620,Conan the Barbarian,Robert E. Howard,"Howard, Robert E.",,"=""""","=""""",3,4.04,New York: Gnome Press,Hardcover,224,1954,1934,2015/02/17,2014/09/03,"2015, fantasy","2015 (#20), fantasy (#28)",read,,,,1,,,0,,,,,
821000,"Now We Are Six (Winnie-the-Pooh, #4)",A.A. Milne,"Milne, A.A.",Ernest H. Shepard,"=""0525444467""","=""9780525444466""",3,4.36,Dutton Books for Young Readers,Hardcover,101,1988,1927,2015/03/08,2015/03/08,"2015, poetry, literature, children","2015 (#29), poetry (#6), literature (#140), children (#35)",read,,,,1,,,0,,,,,
393199,Down and Out in Paris and London,George Orwell,"Orwell, George",,"=""015626224X""","=""9780156262248""",4,4.11,Mariner Books,Paperback,213,1972,1933,2015/06/19,2015/06/14,"2015, literature","2015 (#53), literature (#187)",read,,,,1,,,0,,,,,
26243230,Orfeu de Bicicleta,Francisco Bosco,"Bosco, Francisco",,"=""""","=""9788566023237""",4,3.73,Editora Foz Impressos e Digitais Ltda,Paperback,148,2015,2015,2015/09/08,2015/09/07,"2015, literature","2015 (#61), literature (#186)",read,,,,1,,,0,,,,,
11049127,"Letters on Wave Mechanics: Correspondence with H. A. Lorentz, Max Planck, and Erwin Schradinger",Albert Einstein,"Einstein, Albert",,"=""1453204687""","=""9781453204689""",3,4.35,Philosophical Library/Open Road,Paperback,122,2015,1963,2015/09/14,2015/09/14,"2015, science","2015 (#64), science (#29)",read,,,,1,,,0,,,,,
12494451,Letters to Solovine: 1906-1955,Albert Einstein,"Einstein, Albert",,"=""""","=""""",4,3.66,,Kindle Edition,182,,1987,2015/09/16,2015/09/16,"2015, science","2015 (#67), science (#28)",read,,,,1,,,0,,,,,
42683,Ernest Hemingway on Writing,Ernest Hemingway,"Hemingway, Ernest","Larry W. Phillips, Charles Scribner Jr.","=""0684854295""","=""9780684854298""",5,4.04,Scribner,Paperback,160,2004,1984,2015/09/19,2015/09/18,"2015, literature","2015 (#69), literature (#185)",read,,,,1,,,0,,,,,
20758127,What We See When We Read,Peter Mendelsund,"Mendelsund, Peter",,"=""0804171637""","=""9780804171632""",4,3.69,Vintage,Paperback,425,2014,2014,2015/09/22,2015/09/22,"2015, science","2015 (#81), science (#27)",read,,,,1,,,0,,,,,
32276,Dragons of Eden: Speculations on the Evolution of Human Intelligence,Carl Sagan,"Sagan, Carl",,"=""0345346297""","=""9780345346292""",4,4.18,Ballantine Books,Paperback,271,1986,1977,2015/10/03,2013/03/31,"2015, science","2015 (#80), science (#26)",read,,,,1,,,0,,,,,
1876786,George's Marvellous Medicine,Roald Dahl,"Dahl, Roald",Quentin Blake,"=""014132273X""","=""9780141322735""",4,4.03,Puffin Bks,Paperback,98,2008,1981,2015/10/20,2015/10/20,"2015, children","2015 (#79), children (#34)",read,,,,1,,,0,,,,,
22609485,The Soul of an Octopus: A Surprising Exploration Into the Wonder of Consciousness,Sy Montgomery,"Montgomery, Sy",,"=""1451697716""","=""9781451697711""",5,3.87,Atria Books,Hardcover,261,2015,2015,2015/11/15,2015/11/06,"2015, science","2015 (#85), science (#25)",read,,,,1,,,0,,,,,
6779,"Six Not-So-Easy Pieces: Einstein's Relativity, Symmetry, and Space-Time",Richard P. Feynman,"Feynman, Richard P.",Roger Penrose,"=""0465023932""","=""9780465023936""",4,4.22,Basic Books,Paperback,184,2005,1963,2015/12/20,2011/12/31,"2015, science","2015 (#92), science (#24)",read,,,,1,,,0,,,,,
365,"Dirk Gently's Holistic Detective Agency (Dirk Gently, #1)",Douglas Adams,"Adams, Douglas",,"=""""","=""""",4,3.98,Pocket Books,Mass Market Paperback,306,2002,1987,2015/12/25,2015/12/22,"2015, sci-fi","2015 (#93), sci-fi (#73)",read,,,,1,,,0,,,,,
13058637,Subliminal: How Your Unconscious Mind Rules Your Behavior,Leonard Mlodinow,"Mlodinow, Leonard",,"=""0307378217""","=""9780307378217""",5,4.06,Pantheon,Hardcover,260,2012,2012,2015/12/28,2015/09/27,"2015, science","2015 (#97), science (#23)",read,,,,1,,,0,,,,,
13067966,The Animal Kingdom: A Very Short Introduction,Peter Holland,"Holland, Peter",,"=""0199593213""","=""9780199593217""",4,4.03,"Oxford University Press, USA",Paperback,126,2012,2011,2016/01/26,2016/01/24,"2016, vsi, science","2016 (#2), vsi (#27), science (#22)",read,,,,1,,,0,,,,,
372297,The Earth: A Very Short Introduction,Martin Redfern,"Redfern, Martin",,"=""0192803077""","=""9780192803078""",4,3.71,"Oxford University Press, USA",Paperback,141,2003,2003,2016/04/08,2016/04/08,"2016, vsi, science","2016 (#12), vsi (#35), science (#21)",read,,,,1,,,0,,,,,
13006067,Developmental Biology: A Very Short Introduction,Lewis Wolpert,"Wolpert, Lewis",,"=""0199601194""","=""9780199601196""",3,3.53,"Oxford University Press, USA",Paperback,132,2011,1999,2016/04/17,2016/02/16,"2016, vsi, science","2016 (#14), vsi (#34), science (#20)",read,,,,1,,,0,,,,,
5552,QED: The Strange Theory of Light and Matter,Richard P. Feynman,"Feynman, Richard P.",,"=""0691024170""","=""9780691024172""",4,4.24,Princeton University Press,Paperback,158,1988,1985,2016/04/26,2011/08/10,"2016, science","2016 (#18), science (#19)",read,,,,1,,,0,,,,,
99107,"Winnie-the-Pooh (Winnie-the-Pooh, #1)",A.A. Milne,"Milne, A.A.",Ernest H. Shepard,"=""0525467564""","=""9780525467564""",4,4.35,Dutton Juvenile,Hardcover,145,2001,1926,2016/04/20,2016/04/18,"2016, children","2016 (#16), children (#33)",read,,,,1,,,0,,,,,
26863389,Islam and the Future of Tolerance: A Dialogue,Sam Harris,"Harris, Sam",Maajid Nawaz,"=""""","=""""",4,4.07,Harvard University Press,Kindle Edition,144,2015,2015,2016/05/26,2016/04/24,"religion, 2016","religion (#16), 2016 (#22)",read,,,,1,,,0,,,,,
3675740,Wikipedia Reader's Guide: The Missing Manual,John  Broughton,"Broughton, John",,"=""059652174X""","=""9780596521745""",2,3.57,O'Reilly Media,Paperback,56,2008,2007,2016/06/01,2016/06/01,2016,2016 (#26),read,,,,1,,,0,,,,,
50221,God's Debris: A Thought Experiment,Scott Adams,"Adams, Scott",,"=""0740747878""","=""9780740747878""",3,3.95,Andrews McMeel Publishing,Paperback,132,2016,2001,2016/06/27,2016/06/26,2016,2016 (#33),read,,,,1,,,0,,,,,
26312997,Peak: Secrets from the New Science of Expertise,K. Anders Ericsson,"Ericsson, K. Anders",Robert Pool,"=""0544456254""","=""9780544456259""",5,4.28,Eamon Dolan/Houghton Mifflin Harcourt,ebook,304,2016,2016,2016/07/29,2016/07/04,"2016, science","2016 (#48), science (#18)",read,,,,1,,,0,,,,,
14567602,The Lion and the Puppy: And Other Stories for Children,Leo Tolstoy,"Tolstoy, Leo","Claus Sievert, James Riordan","=""1616084847""","=""9781616084844""",3,4.15,Sky Pony,Hardcover,76,2012,2011,2016/08/03,2016/08/03,"2016, literature, children","2016 (#61), literature (#184), children (#32)",read,,,,1,,,0,,,,,
18896514,Barabbas,Pär Lagerkvist,"Lagerkvist, Pär","Alan Blair, Lucien Maury, André Gide","=""067972544X""","=""""",4,3.83,Vintage,Paperback,160,1989,1950,2016/08/24,2016/08/22,"2016, top-1000, literature","2016 (#52), top-1000 (#16), literature (#183)",read,,,,1,,,0,,,,,
890,Of Mice and Men,John Steinbeck,"Steinbeck, John",,"=""0142000671""","=""9780142000670""",5,3.87,Penguin Books,Paperback,103,2002,1937,2016/09/11,2016/09/05,"2016, literature","2016 (#58), literature (#182)",read,,,,1,,,0,,,,,
31292457,TensorFlow For Machine Intelligence: A hands-on introduction to learning algorithms,Sam Abrahams,"Abrahams, Sam","Danijar Hafner, Erik Erwitt, Ariel Scarpinelli, Troy Mott","=""""","=""""",1,3.28,Bleeding Edge Press,Kindle Edition,322,2016,,2017/09/02,2017/09/02,2017,2017 (#32),read,,,,1,,,0,,,,,
30201328,Reality Is Not What It Seems: The Journey to Quantum Gravity,Carlo Rovelli,"Rovelli, Carlo","Simon Carnell, Erica Segre","=""0735213925""","=""9780735213920""",3,4.30,Riverhead Books,Hardcover,280,2017,2014,2017/09/09,2017/07/07,"2017, science","2017 (#34), science (#17)",read,,,,1,,,0,,,,,
36063212,Rudyard Kipling’s The Jungle Book: The Mowgli Stories,Rudyard Kipling,"Kipling, Rudyard","Bill Bailey, Richard E. Grant, Colin Salmon, Tim McInnerny, Bernard Cribbins, Celia Imrie, Martin Shaw","=""""","=""""",5,4.13,Audible Ltd,Audible Audio,102,2015,2015,2018/05/11,2018/05/11,"2018, children, literature","2018 (#19), children (#31), literature (#181)",read,,,,1,,,0,,,,,
34503807,Para Educar Crianças Feministas: Um manifesto,Chimamanda Ngozi Adichie,"Adichie, Chimamanda Ngozi",,"=""8535928510""","=""9788535928518""",5,4.53,Companhia das Letras ,Paperback,96,2017,2017,2018/08/11,2018/08/11,"2018, literature","2018 (#39), literature (#180)",read,,,,1,,,0,,,,,
6980272,The Omnivore's Dilemma: A Natural History of Four Meals,Michael Pollan,"Pollan, Michael",,"=""1429535822""","=""9781429535823""",5,4.18,Penguin Press,ebook,464,2007,2006,2018/11/14,2013/01/16,"2018, must-read, science","2018 (#65), must-read (#3), science (#16)",read,,,,1,,,0,,,,,
897651,The Man Who Mistook His Wife for a Hat,Oliver Sacks,"Sacks, Oliver",,"=""0330294911""","=""9780330294911""",3,4.06,Pan Books,Paperback,256,1986,1985,2019/02/18,2015/12/26,"2019, science","2019 (#8), science (#15)",read,,,,1,,,0,,,,,
41021145,The Botany of Desire: A Plant's-Eye View of the World,Michael Pollan,"Pollan, Michael",,"=""""","=""""",3,4.06,Random House,Kindle Edition,304,2001,2001,2019/02/27,2019/02/21,"2019, science","2019 (#9), science (#14)",read,,,,1,,,0,,,,,
40668391,The Four Horsemen: The Conversation That Sparked an Atheist Revolution,Christopher Hitchens,"Hitchens, Christopher","Richard Dawkins, Sam Harris, Daniel C. Dennett, Stephen Fry","=""""","=""""",4,4.07,Random House,Kindle Edition,154,2019,2019,2019/03/20,2019/03/18,"2019, religion","2019 (#11), religion (#19)",read,,,,1,,,0,,,,,
25667918,"Binti (Binti, #1)",Nnedi Okorafor,"Okorafor, Nnedi",,"=""0765384469""","=""9780765384461""",4,3.93,Tor.com,ebook,96,2015,2015,2019/11/24,2019/11/23,"sci-fi, 2019","sci-fi (#72), 2019 (#70)",read,,,,1,,,0,,,,,
34200015,Children of Time,Adrian Tchaikovsky,"Tchaikovsky, Adrian",,"=""1447273303""","=""9781447273301""",4,4.29,Pan Macmillan,Paperback,600,2016,2015,2019/12/31,2019/10/16,"2019, sci-fi","2019 (#69), sci-fi (#71)",read,,,,1,,,0,,,,,
8377135,"The Bible, King James Version, Book 1: Genesis",Anonymous,"Anonymous, Anonymous",,"=""1407647172""","=""9781407647173""",4,4.29,Hardpress Publishing,Paperback,148,2010,-800,2020/01/05,2020/01/04,"religion, 2020","religion (#18), 2020 (#7)",read,,,,1,,,0,,,,,
19105831,"The 5th Wave (The 5th Wave, #1)",Rick Yancey,"Yancey, Rick",,"=""""","=""""",3,4.06,Penguin,Kindle Edition,480,2013,2013,2020/01/10,2020/01/02,"sci-fi, 2020","sci-fi (#67), 2020 (#6)",read,,,,1,,,0,,,,,
41742154,"Children of Ruin (Children of Time, #2)",Adrian Tchaikovsky,"Tchaikovsky, Adrian",,"=""""","=""""",5,4.09,Orbit,Kindle Edition,609,2019,2019,2020/01/17,2020/01/13,"sci-fi, 2020","sci-fi (#70), 2020 (#4)",read,,,,1,,,0,,,,,
60931,Kindred,Octavia E. Butler,"Butler, Octavia E.",,"=""0807083690""","=""9780807083697""",5,4.24,Beacon Press,Paperback,287,2004,1979,2020/01/23,2019/10/16,"2020, literature, sci-fi","2020 (#3), literature (#178), sci-fi (#69)",read,,,,1,,,0,,,,,
16130537,The Humans,Matt Haig,"Haig, Matt",,"=""1476727910""","=""9781476727912""",0,4.09,Simon  Schuster,Hardcover,285,2013,2013,,2020/01/23,to-read,to-read (#708),to-read,,,,0,,,0,,,,,
34896639,Family Lexicon,Natalia Ginzburg,"Ginzburg, Natalia","Jenny McPhee, Peg Boyers","=""""","=""""",0,3.91,NYRB Classics,Kindle Edition,241,2017,1963,,2020/01/22,to-read,to-read (#707),to-read,,,,0,,,0,,,,,
18043011,Clean Architecture,Robert C. Martin,"Martin, Robert C.",,"=""0134494164""","=""9780134494166""",0,4.23,Prentice Hall,Paperback,432,2016,,,2020/01/20,to-read,to-read (#706),to-read,,,,0,,,0,,,,,
1096121,Where Late the Sweet Birds Sang,Kate Wilhelm,"Wilhelm, Kate",,"=""0575079142""","=""9780575079144""",4,3.87,Trafalgar Square,Paperback,251,2006,1976,2020/01/20,2020/01/18,"2020, literature, sci-fi","2020 (#2), literature (#177), sci-fi (#68)",read,,,,1,,,0,,,,,
52397,"Parable of the Sower (Earthseed, #1)",Octavia E. Butler,"Butler, Octavia E.",,"=""0446675504""","=""9780446675505""",0,4.16,Grand Central Publishing,Paperback,345,2000,1993,,2020/01/20,to-read,to-read (#705),to-read,,,,0,,,0,,,,,
11566,The Green Mile,Stephen King,"King, Stephen",,"=""0451933028""","=""9780451933027""",0,4.44,Penguin Signet,Paperback,592,1996,1996,,2020/01/17,to-read,to-read (#704),to-read,,,,0,,,0,,,,,
33052,Murder in the Cathedral,T.S. Eliot,"Eliot, T.S.",,"=""0156632772""","=""9780156632775""",0,3.76,"Harcourt, Brace Jovanovich/Harvest",Paperback,148,1964,1935,,2020/01/14,to-read,to-read (#703),to-read,,,,0,,,0,,,,,
46650277,"Catch and Kill: Lies, Spies, and a Conspiracy to Protect Predators",Ronan Farrow,"Farrow, Ronan",,"=""0316486639""","=""9780316486637""",0,4.52,"Little, Brown and Company",Hardcover,448,2019,2019,,2020/01/13,to-read,to-read (#702),to-read,,,,0,,,0,,,,,
9361589,The Night Circus,Erin Morgenstern,"Morgenstern, Erin",,"=""0385534639""","=""9780385534635""",4,4.04,Doubleday,Hardcover,391,2011,2011,2020/01/12,2020/01/05,"fantasy, 2020","fantasy (#27), 2020 (#1)",read,,,,1,,,0,,,,,
8726220,"The Wisdom Books: Job, Proverbs, and Ecclesiastes",Robert Alter,"Alter, Robert",,"=""0393068129""","=""9780393068122""",0,4.35,W. W. Norton  Company,Hardcover,416,2010,2010,,2020/01/07,to-read,to-read (#701),to-read,,,,0,,,0,,,,,
303707,British Art Since 1900,Frances Spalding,"Spalding, Frances",,"=""0500202044""","=""9780500202043""",5,4.08,Thames  Hudson,Paperback,252,1986,1986,,2017/12/12,,,read,,,,1,,,0,,,,,
35827220,Dogs of War,Adrian Tchaikovsky,"Tchaikovsky, Adrian",,"=""""","=""""",0,4.27,Head of Zeus,Kindle Edition,262,2017,2017,,2019/12/26,to-read,to-read (#700),to-read,,,,0,,,0,,,,,
7653482,"Jurassic Park (Jurassic Park, #1)",Michael Crichton,"Crichton, Michael",,"=""""","=""""",3,4.02,Ballantine,Paperback,399,1991,1990,1992/01/01,2010/03/17,sci-fi,sci-fi (#66),read,,,,1,,,0,,,,,
18490,Frankenstein,Mary Wollstonecraft Shelley,"Shelley, Mary Wollstonecraft","Percy Bysshe Shelley, Maurice Hindle","=""0141439475""","=""9780141439471""",3,3.80,Penguin,Paperback,335,2003,1818,2008/01/01,2010/03/17,"fantasy, literature","fantasy (#25), literature (#175)",read,,,,1,,,0,,,,,
33574273,"A Wrinkle in Time (Time Quintet, #1)",Madeleine L'Engle,"L'Engle, Madeleine",,"=""1250153271""","=""9781250153272""",0,4.00,Square Fish,Paperback,218,2017,1962,,2019/12/26,fantasy,fantasy (#23),read,,,,0,,,0,,,,,
49945845,Lady in Waiting: My Extraordinary Life in the Shadow of the Crown,Anne Glenconner,"Glenconner, Anne",,"=""1529359066""","=""9781529359060""",0,4.22,Hodder & Stoughton,Hardcover,336,2019,2019,,2019/12/17,to-read,to-read (#684),to-read,,,,0,,,0,,,,,
14064,I Am Legend,Richard Matheson,"Matheson, Richard",,"=""1857988094""","=""9781857988093""",3,4.07,Millenium,Paperback,160,1999,1954,2013/02/13,2013/01/16,"2013, fantasy","2013 (#14), fantasy (#22)",read,,,,1,,,0,,,,,
